DO_org,DO_w,DO_b,DO_g,,,,DOE_w,DOE_b,DOE_g
7.5082287,7.499772223,7.540825766,7.545391439,,,,0.008456477,-0.032597066,-0.037162739
7.45821195,7.449341044,7.490429523,7.498902394,,,,0.008870906,-0.032217573,-0.040690444
7.46964435,7.460684236,7.501728386,7.508585757,,,,0.008960114,-0.032084036,-0.038941407
7.44963765,7.440788003,7.481810325,7.489697628,,,,0.008849647,-0.032172675,-0.040059978
7.5110868,7.501088011,7.54222695,7.547995481,,,,0.009998789,-0.03114015,-0.036908681
7.459641,7.45098133,7.492058126,7.500187833,,,,0.00865967,-0.032417126,-0.040546833
7.46107005,7.451973061,7.492993542,7.500045502,,,,0.009096989,-0.031923492,-0.038975452
7.4967963,7.48810161,7.529162192,7.534520227,,,,0.00869469,-0.032365892,-0.037723927
7.45535385,7.446699031,7.48779396,7.496596001,,,,0.008654819,-0.03244011,-0.041242151
7.4282019,7.418756432,7.45979409,7.46975188,,,,0.009445468,-0.03159219,-0.04154998
7.45535385,7.445378554,7.486484388,7.495605008,,,,0.009975296,-0.031130538,-0.040251158
7.41534045,7.40540091,7.446379651,7.456252303,,,,0.00993954,-0.031039201,-0.040911853
7.45249575,7.443556697,7.484614547,7.492952979,,,,0.008939053,-0.032118797,-0.040457229
7.5482421,7.538926288,7.580095964,7.584116506,,,,0.009315812,-0.031853864,-0.035874406
7.46392815,7.454344089,7.495370989,7.50236918,,,,0.009584061,-0.031442839,-0.03844103
7.52966445,7.520692679,7.561759967,7.565364126,,,,0.008971771,-0.032095517,-0.035699676
7.4367762,7.42686464,7.4679093,7.477321512,,,,0.00991156,-0.0311331,-0.040545312
7.49536725,7.485808739,7.526876628,7.532487664,,,,0.009558511,-0.031509378,-0.037120414
7.3996209,7.390685736,7.431621622,7.441877848,,,,0.008935164,-0.032000722,-0.042256948
7.4053371,7.396276186,7.437212351,7.446977022,,,,0.009060914,-0.031875251,-0.041639922
7.4825058,7.473759112,7.514895632,7.522439701,,,,0.008746688,-0.032389832,-0.039933901
7.57253595,7.562914749,7.604113565,7.607261409,,,,0.009621201,-0.031577615,-0.034725459
7.44677955,7.438151652,7.479170998,7.487200123,,,,0.008627898,-0.032391448,-0.040420573
7.4796477,7.471056873,7.512074076,7.51781214,,,,0.008590827,-0.032426376,-0.03816444
7.5196611,7.510712059,7.551771274,7.55580409,,,,0.008949041,-0.032110174,-0.03614299
7.4424924,7.432933904,7.473930469,7.481929339,,,,0.009558496,-0.031438069,-0.039436939
7.5139449,7.504028731,7.545114858,7.549909231,,,,0.009916169,-0.031169958,-0.035964331
7.5482421,7.539366323,7.580550822,7.58475271,,,,0.008875777,-0.032308722,-0.03651061
7.5139449,7.504594405,7.545767174,7.551847375,,,,0.009350495,-0.031822274,-0.037902475
7.4482086,7.439559202,7.480609033,7.489103252,,,,0.008649398,-0.032400433,-0.040894652
7.5396678,7.529907328,7.571026711,7.574845371,,,,0.009760472,-0.031358911,-0.035177571
7.62683985,7.617124119,7.658488546,7.661041287,,,,0.009715731,-0.031648696,-0.034201437
7.5996879,7.590056088,7.631447969,7.635746234,,,,0.009631812,-0.031760069,-0.036058334
7.58682645,7.578319616,7.619686221,7.624279964,,,,0.008506834,-0.032859771,-0.037453514
7.62112365,7.611936533,7.653332722,7.65654053,,,,0.009187117,-0.032209072,-0.03541688
7.60397505,7.594904137,7.636298732,7.640371799,,,,0.009070913,-0.032323682,-0.036396749
7.58682645,7.577437385,7.618801889,7.623415296,,,,0.009389065,-0.031975439,-0.036588846
7.5968298,7.587351632,7.62869767,7.632517919,,,,0.009478168,-0.03186787,-0.035688119
7.5796812,7.570108595,7.611446507,7.616094643,,,,0.009572605,-0.031765307,-0.036413443
7.58111025,7.572415407,7.613747665,7.618187524,,,,0.008694843,-0.032637415,-0.037077274
7.60969125,7.60024936,7.64164397,7.645433229,,,,0.00944189,-0.03195272,-0.035741979
7.57825215,7.5693778,7.610745566,7.615864741,,,,0.00887435,-0.032493416,-0.037612591
7.6225527,7.612691143,7.654068717,7.657002022,,,,0.009861557,-0.031516017,-0.034449322
7.6368432,7.627432855,7.668811144,7.671040949,,,,0.009410345,-0.031967944,-0.034197749
7.59540075,7.586295288,7.627685232,7.63216316,,,,0.009105462,-0.032284482,-0.03676241
7.60969125,7.600955448,7.642341853,7.645985259,,,,0.008735802,-0.032650603,-0.036294009
7.6111203,7.601833051,7.643205293,7.646617577,,,,0.009287249,-0.032084993,-0.035497277
7.58682645,7.577820059,7.619209552,7.624157495,,,,0.009006391,-0.032383102,-0.037331045
7.59254265,7.583788802,7.62516868,7.629644677,,,,0.008753848,-0.03262603,-0.037102027
7.6082622,7.598355252,7.639764653,7.643853562,,,,0.009906948,-0.031502453,-0.035591362
7.5968298,7.587820047,7.629201981,7.633485096,,,,0.009009753,-0.032372181,-0.036655296
7.602546,7.592815431,7.634185807,7.638043301,,,,0.009730569,-0.031639807,-0.035497301
7.59254265,7.583939771,7.625311994,7.629673138,,,,0.008602879,-0.032769344,-0.037130488
7.6254108,7.616336886,7.6576882,7.660117968,,,,0.009073914,-0.0322774,-0.034707168
7.6254108,7.615551473,7.656957944,7.660115338,,,,0.009859327,-0.031547144,-0.034704538
7.64684655,7.637763425,7.6791724,7.681285302,,,,0.009083125,-0.03232585,-0.034438752
7.5939717,7.584369554,7.62575031,7.630206443,,,,0.009602146,-0.03177861,-0.036234743
7.5911136,7.58209898,7.623428963,7.627312039,,,,0.00901462,-0.032315363,-0.036198439
7.5996879,7.589849785,7.631203325,7.634992054,,,,0.009838115,-0.031515425,-0.035304154
7.62112365,7.612268119,7.653670232,7.656937404,,,,0.008855531,-0.032546582,-0.035813754
7.58682645,7.578265013,7.619652012,7.62453873,,,,0.008561437,-0.032825562,-0.03771228
7.62969795,7.620536778,7.661906313,7.664357612,,,,0.009161172,-0.032208363,-0.034659662
7.57825215,7.569482888,7.610901286,7.616769562,,,,0.008769262,-0.032649136,-0.038517412
7.5653907,7.556678781,7.597961693,7.602584605,,,,0.008711919,-0.032570993,-0.037193905
7.61254935,7.602703421,7.644003327,7.646457653,,,,0.009845929,-0.031453977,-0.033908303
7.60397505,7.595201347,7.636474637,7.638963087,,,,0.008773703,-0.032499587,-0.034988037
7.6854309,7.675821246,7.717305738,7.718571279,,,,0.009609654,-0.031874838,-0.033140379
7.71687,7.708158363,7.749474372,7.747744315,,,,0.008711637,-0.032604372,-0.030874315
7.5853974,7.57641871,7.617757829,7.622072598,,,,0.00897869,-0.032360429,-0.036675198
7.58111025,7.571367195,7.612739211,7.617805145,,,,0.009743055,-0.031628961,-0.036694895
7.688289,7.679807211,7.721178881,7.721064154,,,,0.008481789,-0.032889881,-0.032775154
7.7225862,7.713850226,7.755336162,7.755038135,,,,0.008735974,-0.032749962,-0.032451935
7.6397013,7.631286245,7.672661049,7.674668981,,,,0.008415055,-0.032959749,-0.034967681
7.5853974,7.576203661,7.617511529,7.621410143,,,,0.009193739,-0.032114129,-0.036012743
7.7111538,7.701860527,7.743205058,7.741972599,,,,0.009293273,-0.032051258,-0.030818799
7.65827895,7.649488323,7.690945219,7.693082103,,,,0.008790627,-0.032666269,-0.034803153
7.61826555,7.609306533,7.650770651,7.655014964,,,,0.008959017,-0.032505101,-0.036749414
7.5939717,7.584096737,7.625444107,7.629455689,,,,0.009874963,-0.031472407,-0.035483989
7.6111203,7.60243438,7.643726917,7.646103879,,,,0.00868592,-0.032606617,-0.034983579
7.60683315,7.597387523,7.63874052,7.642130112,,,,0.009445627,-0.03190737,-0.035296962
7.58968455,7.58031658,7.62165373,7.625729456,,,,0.00936797,-0.03196918,-0.036044906
7.56110355,7.551227438,7.592569985,7.598392957,,,,0.009876112,-0.031466435,-0.037289407
7.7054376,7.69581946,7.737062298,7.735097777,,,,0.00961814,-0.031624698,-0.029660177
7.61826555,7.608822366,7.650171091,7.652932941,,,,0.009443184,-0.031905541,-0.034667391
7.58682645,7.57704041,7.61846583,7.6239854,,,,0.00978604,-0.03163938,-0.03715895
7.6797147,7.670503214,7.711981259,7.713408481,,,,0.009211486,-0.032266559,-0.033693781
7.7311605,7.721782286,7.763191677,7.761842398,,,,0.009378214,-0.032031177,-0.030681898
7.56967785,7.560783205,7.602173174,7.608138365,,,,0.008894645,-0.032495324,-0.038460515
7.68971805,7.679975941,7.721412397,7.721972378,,,,0.009742109,-0.031694347,-0.032254328
7.602546,7.593264035,7.634655023,7.638767192,,,,0.009281965,-0.032109023,-0.036221192
7.6968633,7.687445026,7.728918107,7.729559283,,,,0.009418274,-0.032054807,-0.032695983
7.72401525,7.715074557,7.756524125,7.755814814,,,,0.008940693,-0.032508875,-0.031799564
7.61540745,7.606252489,7.647649444,7.651157074,,,,0.009154961,-0.032241994,-0.035749624
7.59825885,7.589117641,7.63043057,7.633722378,,,,0.009141209,-0.03217172,-0.035463528
7.63255605,7.624065689,7.665417858,7.66749256,,,,0.008490361,-0.032861808,-0.03493651
7.6968633,7.687776186,7.729146538,7.728703313,,,,0.009087114,-0.032283238,-0.031840013
7.69543425,7.686644463,7.728055618,7.728074605,,,,0.008789787,-0.032621368,-0.032640355
7.5968298,7.587613969,7.628954085,7.632681322,,,,0.009215831,-0.032124285,-0.035851522
7.5996879,7.590931735,7.632289601,7.636079099,,,,0.008756165,-0.032601701,-0.036391199
7.7025795,7.692959833,7.734326553,7.73364605,,,,0.009619667,-0.031747053,-0.03106655
7.7025795,7.693760842,7.735130076,7.734443713,,,,0.008818658,-0.032550576,-0.031864213
7.70972475,7.701327965,7.742710389,7.741864889,,,,0.008396785,-0.032985639,-0.032140139
7.65827895,7.648407845,7.689814934,7.691417753,,,,0.009871105,-0.031535984,-0.033138803
7.6139784,7.605302687,7.646602905,7.648936557,,,,0.008675713,-0.032624505,-0.034958157
7.7025795,7.69321239,7.734634525,7.73450349,,,,0.00936711,-0.032055025,-0.03192399
7.58396835,7.575468574,7.616749664,7.62032859,,,,0.008499776,-0.032781314,-0.03636024
7.63255605,7.622867892,7.664289008,7.667267134,,,,0.009688158,-0.031732958,-0.034711084
7.6397013,7.630895969,7.672248197,7.674008266,,,,0.008805331,-0.032546897,-0.034306966
7.61826555,7.609517637,7.650886213,7.653863359,,,,0.008747913,-0.032620663,-0.035597809
7.61540745,7.606733283,7.648145269,7.651825642,,,,0.008674167,-0.032737819,-0.036418192
7.68400185,7.674752738,7.716086555,7.715784917,,,,0.009249112,-0.032084705,-0.031783067
7.631127,7.622387477,7.663738353,7.665876101,,,,0.008739523,-0.032611353,-0.034749101
7.6825728,7.673846097,7.715277905,7.716045863,,,,0.008726703,-0.032705105,-0.033473063
7.60111695,7.591617854,7.632978961,7.636775605,,,,0.009499096,-0.031862011,-0.035658655
7.7111538,7.70148999,7.742870635,7.742001561,,,,0.00966381,-0.031716835,-0.030847761
7.6225527,7.613252727,7.654612267,7.657292305,,,,0.009299973,-0.032059567,-0.034739605
7.59825885,7.589604993,7.631009683,7.635510452,,,,0.008653857,-0.032750833,-0.037251602
7.58682645,7.577266703,7.618597023,7.622744208,,,,0.009559747,-0.031770573,-0.035917758
7.6797147,7.670568679,7.711904921,7.711794593,,,,0.009146021,-0.032190221,-0.032079893
7.69829235,7.689359491,7.730782394,7.730813831,,,,0.008932859,-0.032490044,-0.032521481
7.6254108,7.616396741,7.657712179,7.659706585,,,,0.009014059,-0.032301379,-0.034295785
7.6368432,7.627202025,7.668506994,7.669887617,,,,0.009641175,-0.031663794,-0.033044417
7.659708,7.650534331,7.691856152,7.692415029,,,,0.009173669,-0.032148152,-0.032707029
7.6854309,7.676301992,7.717680365,7.717776362,,,,0.009128908,-0.032249465,-0.032345462
7.7111538,7.70194755,7.743310647,7.742253532,,,,0.00920625,-0.032156847,-0.031099732
7.73258955,7.724264664,7.765614759,7.763626253,,,,0.008324886,-0.033025209,-0.031036703
7.7025795,7.69288519,7.734225229,7.73328506,,,,0.00969431,-0.031645729,-0.03070556
7.6825728,7.673005036,7.714367066,7.714426139,,,,0.009567764,-0.031794266,-0.031853339
7.72973145,7.720294162,7.761638337,7.759735795,,,,0.009437288,-0.031906887,-0.030004345
7.71258285,7.702946301,7.744256399,7.742658738,,,,0.009636549,-0.031673549,-0.030075888
7.71258285,7.703043994,7.744415578,7.743399542,,,,0.009538856,-0.031832728,-0.030816692
7.70972475,7.700114564,7.741479626,7.740510465,,,,0.009610186,-0.031754876,-0.030785715
7.6940052,7.684988186,7.726355963,7.725996007,,,,0.009017014,-0.032350763,-0.031990807
7.6940052,7.685653884,7.727009467,7.726500458,,,,0.008351316,-0.033004267,-0.032495258
7.7197281,7.711150579,7.752486825,7.750837185,,,,0.008577521,-0.032758725,-0.031109085
7.7225862,7.713899513,7.755224008,7.753367626,,,,0.008686687,-0.032637808,-0.030781426
7.72115715,7.712583092,7.75395261,7.75256307,,,,0.008574058,-0.03279546,-0.03140592
7.70686665,7.698076362,7.739448573,7.738626516,,,,0.008790288,-0.032581923,-0.031759866
7.70115045,7.692378611,7.733729309,7.73291278,,,,0.008771839,-0.032578859,-0.03176233
7.6854309,7.675681812,7.717040322,7.716955019,,,,0.009749088,-0.031609422,-0.031524119
7.6940052,7.685664166,7.727040466,7.726740432,,,,0.008341034,-0.033035266,-0.032735232
7.6940052,7.685591422,7.726919362,7.726137635,,,,0.008413778,-0.032914162,-0.032132435
7.7225862,7.713579802,7.754947646,7.753505879,,,,0.009006398,-0.032361446,-0.030919679
7.72973145,7.720051886,7.761415069,7.759695945,,,,0.009679564,-0.031683619,-0.029964495
7.7140119,7.705669033,7.747016705,7.74567371,,,,0.008342867,-0.033004805,-0.03166181
7.68971805,7.679988498,7.721317305,7.720760001,,,,0.009729552,-0.031599255,-0.031041951
7.68685995,7.677213502,7.71854984,7.71817684,,,,0.009646448,-0.03168989,-0.03131689
7.69829235,7.688742127,7.730084097,7.729320401,,,,0.009550223,-0.031791747,-0.031028051
7.71687,7.707241161,7.748574648,7.747040445,,,,0.009628839,-0.031704648,-0.030170445
7.71258285,7.702962774,7.744337067,7.74335038,,,,0.009620076,-0.031754217,-0.03076753
7.7225862,7.71399816,7.755311165,7.753346252,,,,0.00858804,-0.032724965,-0.030760052
7.6739985,7.664982868,7.706312433,7.706357752,,,,0.009015632,-0.032313933,-0.032359252
7.7082957,7.698968302,7.740288815,7.738934105,,,,0.009327398,-0.031993115,-0.030638405
7.8426264,7.833302533,7.874464268,7.867780798,,,,0.009323867,-0.031837868,-0.025154398
7.8054711,7.796109349,7.837378532,7.832448195,,,,0.009361751,-0.031907432,-0.026977095
7.7883225,7.779421871,7.820665026,7.816023209,,,,0.008900629,-0.032342526,-0.027700709
7.8197616,7.810309399,7.851477313,7.845432491,,,,0.009452201,-0.031715713,-0.025670891
7.78403535,7.774773405,7.815978785,7.811187529,,,,0.009261945,-0.031943435,-0.027152179
7.84119735,7.832847313,7.874019189,7.867413891,,,,0.008350037,-0.032821839,-0.026216541
7.8083292,7.798779826,7.840004336,7.834671424,,,,0.009549374,-0.031675136,-0.026342224
7.8197616,7.810379516,7.851645242,7.846285854,,,,0.009382084,-0.031883642,-0.026524254
7.8054711,7.79707408,7.83827651,7.832832324,,,,0.00839702,-0.03280541,-0.027361224
7.7997549,7.790402499,7.831638797,7.82662835,,,,0.009352401,-0.031883897,-0.02687345
7.77260295,7.764070537,7.805285411,7.800880372,,,,0.008532413,-0.032682461,-0.028277422
7.78975155,7.781495757,7.822787338,7.818455042,,,,0.008255793,-0.033035788,-0.028703492
7.8169035,7.807751487,7.848912606,7.842889121,,,,0.009152013,-0.032009106,-0.025985621
7.8369102,7.828209846,7.869401037,7.863043625,,,,0.008700354,-0.032490837,-0.026133425
7.80404205,7.795230612,7.83642604,7.830982763,,,,0.008811438,-0.03238399,-0.026940713
7.85834595,7.849764351,7.890983114,7.884254175,,,,0.008581599,-0.032637164,-0.025908225
7.82976495,7.821554415,7.862794608,7.856948078,,,,0.008210535,-0.033029658,-0.027183128
7.8083292,7.80013776,7.841328309,7.835715254,,,,0.00819144,-0.032999109,-0.027386054
7.81547445,7.806623161,7.847799533,7.841911446,,,,0.008851289,-0.032325083,-0.026436996
7.77260295,7.763107305,7.804339649,7.800098816,,,,0.009495645,-0.031736699,-0.027495866
7.83548115,7.827341655,7.868483812,7.861823685,,,,0.008139495,-0.033002662,-0.026342535
7.8054711,7.796868838,7.838053403,7.832487533,,,,0.008602262,-0.032582303,-0.027016433
7.77546105,7.767209135,7.808435297,7.804023903,,,,0.008251915,-0.032974247,-0.028562853
7.77546105,7.767011867,7.808250257,7.803939259,,,,0.008449183,-0.032789207,-0.028478209
7.83262305,7.82335296,7.864562302,7.85845512,,,,0.00927009,-0.031939252,-0.02583207
7.8254778,7.816913166,7.858069651,7.851773378,,,,0.008564634,-0.032591851,-0.026295578
7.76974485,7.760816931,7.802045289,7.797842334,,,,0.008927919,-0.032300439,-0.028097484
7.8111873,7.802614311,7.843875272,7.83869922,,,,0.008572989,-0.032687972,-0.02751192
7.7940387,7.784803846,7.826021643,7.821034368,,,,0.009234854,-0.031982943,-0.026995668
7.8054711,7.796662267,7.837902017,7.832739205,,,,0.008808833,-0.032430917,-0.027268105
7.8226197,7.814314626,7.855486817,7.849365172,,,,0.008305074,-0.032867117,-0.026745472
7.69257615,7.68339735,7.724882391,7.725825585,,,,0.0091788,-0.032306241,-0.033249435
7.6854309,7.676928911,7.718403221,7.719506691,,,,0.008501989,-0.032972321,-0.034075791
7.67256945,7.663181156,7.704640899,7.706185591,,,,0.009388294,-0.032071449,-0.033616141
7.67828565,7.669461933,7.710945275,7.712479185,,,,0.008823717,-0.032659625,-0.034193535
7.66113705,7.651902133,7.693350752,7.695277965,,,,0.009234917,-0.032213702,-0.034140915
7.6654242,7.656088842,7.697534379,7.699234646,,,,0.009335358,-0.032110179,-0.033810446
7.6654242,7.656984947,7.698432373,7.700113968,,,,0.008439253,-0.033008173,-0.034689768
7.6768566,7.667062468,7.708545725,7.710186224,,,,0.009794132,-0.031689125,-0.033329624
7.69543425,7.685681941,7.727169148,7.728038396,,,,0.009752309,-0.031734898,-0.032604146
7.7025795,7.69401563,7.735492605,7.735901654,,,,0.00856387,-0.032913105,-0.033322154
7.6654242,7.656626645,7.698083572,7.699891726,,,,0.008797555,-0.032659372,-0.034467526
7.67542755,7.665969557,7.707438064,7.708958383,,,,0.009457993,-0.032010514,-0.033530833
7.6911471,7.682701395,7.724148507,7.724708986,,,,0.008445705,-0.033001407,-0.033561886
7.688289,7.679555047,7.7210058,7.721737946,,,,0.008733953,-0.0327168,-0.033448946
7.6711404,7.661906963,7.703382513,7.705167038,,,,0.009233437,-0.032242113,-0.034026638
7.69829235,7.688529878,7.730004917,7.730621665,,,,0.009762472,-0.031712567,-0.032329315
7.68971805,7.680543553,7.722027547,7.723081999,,,,0.009174497,-0.032309497,-0.033363949
7.66971135,7.660344894,7.701826803,7.703756968,,,,0.009366456,-0.032115453,-0.034045618
7.70400855,7.695080282,7.736567741,7.73704425,,,,0.008928268,-0.032559191,-0.0330357
7.67256945,7.662892368,7.704342709,7.705792911,,,,0.009677082,-0.031773259,-0.033223461
7.6797147,7.670945042,7.712414286,7.713722431,,,,0.008769658,-0.032699586,-0.034007731
7.68971805,7.680509856,7.721975681,7.722831562,,,,0.009208194,-0.032257631,-0.033113512
7.6854309,7.676380618,7.717854458,7.718976496,,,,0.009050282,-0.032423558,-0.033545596
7.6739985,7.665016345,7.70650414,7.70828964,,,,0.008982155,-0.03250564,-0.03429114
7.68685995,7.678239708,7.719695512,7.720538555,,,,0.008620242,-0.032835562,-0.033678605
7.7025795,7.693054866,7.734537858,7.735050879,,,,0.009524634,-0.031958358,-0.032471379
7.67256945,7.663856455,7.705341319,7.707145494,,,,0.008712995,-0.032771869,-0.034576044
7.6682823,7.658779406,7.700233898,7.701916084,,,,0.009502894,-0.031951598,-0.033633784
7.66113705,7.652385184,7.693838956,7.695804548,,,,0.008751866,-0.032701906,-0.034667498
7.67828565,7.669650592,7.711113084,7.712402106,,,,0.008635058,-0.032827434,-0.034116456
7.68685995,7.678457532,7.719907394,7.720676336,,,,0.008402418,-0.033047444,-0.033816386
7.6511337,7.641670643,7.683096662,7.685230404,,,,0.009463057,-0.031962962,-0.034096704
7.6082622,7.599102531,7.640517394,7.644640398,,,,0.009159669,-0.032255194,-0.036378198
7.64113035,7.632574838,7.673949353,7.675894193,,,,0.008555512,-0.032819003,-0.034763843
7.60683315,7.59789505,7.639340796,7.643956317,,,,0.0089381,-0.032507646,-0.037123167
7.64113035,7.632092023,7.673492466,7.675769356,,,,0.009038327,-0.032362116,-0.034639006
7.6482756,7.639166259,7.680614327,7.683132683,,,,0.009109341,-0.032338727,-0.034857083
7.6739985,7.665415514,7.706884045,7.708429403,,,,0.008582986,-0.032885545,-0.034430903
7.64970465,7.640139762,7.681528987,7.683299293,,,,0.009564888,-0.031824337,-0.033594643
7.59825885,7.589505747,7.630911009,7.635425261,,,,0.008753103,-0.032652159,-0.037166411
7.60397505,7.595077497,7.636509017,7.641081706,,,,0.008897553,-0.032533967,-0.037106656
7.67828565,7.669034976,7.71050891,7.711954589,,,,0.009250674,-0.03222326,-0.033668939
7.6082622,7.598559124,7.640003167,7.64455802,,,,0.009703076,-0.031740967,-0.03629582
7.60397505,7.594950377,7.636351569,7.640511976,,,,0.009024673,-0.032376519,-0.036536926
7.5939717,7.58503438,7.626423138,7.630954317,,,,0.00893732,-0.032451438,-0.036982617
7.59825885,7.589538,7.630911107,7.634980318,,,,0.00872085,-0.032652257,-0.036721468
7.6196946,7.610937117,7.65238942,7.656386131,,,,0.008757483,-0.03269482,-0.036691531
7.659708,7.650184817,7.691586283,7.693044937,,,,0.009523183,-0.031878283,-0.033336937
7.66685325,7.657686583,7.699126359,7.700688234,,,,0.009166667,-0.032273109,-0.033834984
7.6196946,7.610278774,7.651738874,7.65587611,,,,0.009415826,-0.032044274,-0.03618151
7.67542755,7.666643407,7.708068411,7.709069855,,,,0.008784143,-0.032640861,-0.033642305
7.6111203,7.60235991,7.643733746,7.647139769,,,,0.00876039,-0.032613446,-0.036019469
7.6454175,7.636084095,7.677494994,7.679709561,,,,0.009333405,-0.032077494,-0.034292061
7.6682823,7.659036644,7.700482281,7.702050896,,,,0.009245656,-0.032199981,-0.033768596
7.6282689,7.618439781,7.659856199,7.662995554,,,,0.009829119,-0.031587299,-0.034726654
7.6654242,7.65609659,7.697555236,7.699407646,,,,0.00932761,-0.032131036,-0.033983446
7.64684655,7.637725138,7.679105926,7.680887913,,,,0.009121412,-0.032259376,-0.034041363
7.64113035,7.631386244,7.672767344,7.67484548,,,,0.009744106,-0.031636994,-0.03371513
7.59825885,7.589194574,7.630618863,7.63541863,,,,0.009064276,-0.032360013,-0.03715978
7.5282354,7.518513549,7.559798504,7.566795656,,,,0.009721851,-0.031563104,-0.038560256
7.53823875,7.528387654,7.569731889,7.577057182,,,,0.009851096,-0.031493139,-0.038818432
7.5653907,7.556662648,7.597976751,7.603050202,,,,0.008728052,-0.032586051,-0.037659502
7.545384,7.536401886,7.577740435,7.584436612,,,,0.008982114,-0.032356435,-0.039052612
7.51251585,7.503798012,7.545072655,7.552911878,,,,0.008717838,-0.032556805,-0.040396028
7.58968455,7.580019936,7.621378858,7.625770733,,,,0.009664614,-0.031694308,-0.036086183
7.5282354,7.518438327,7.559744305,7.567101066,,,,0.009797073,-0.031508905,-0.038865666
7.5939717,7.585245134,7.626615275,7.630876233,,,,0.008726566,-0.032643575,-0.036904533
7.59540075,7.585985148,7.627344516,7.631417817,,,,0.009415602,-0.031943766,-0.036017067
7.573965,7.565128547,7.606414569,7.610612411,,,,0.008836453,-0.032449569,-0.036647411
7.5625326,7.553018547,7.594317002,7.599373356,,,,0.009514053,-0.031784402,-0.036840756
7.5539583,7.544565919,7.585904473,7.592078323,,,,0.009392381,-0.031946173,-0.038120023
7.5596745,7.550718579,7.592061794,7.597926189,,,,0.008955921,-0.032387294,-0.038251689
7.55824545,7.54834329,7.58964522,7.595027644,,,,0.00990216,-0.03139977,-0.036782194
7.5253773,7.516697139,7.558007779,7.565565089,,,,0.008680161,-0.032630479,-0.040187789
7.53252255,7.52376028,7.565061103,7.571971365,,,,0.00876227,-0.032538553,-0.039448815
7.545384,7.53600108,7.577274581,7.58297058,,,,0.00938292,-0.031890581,-0.03758658
7.5825393,7.573159572,7.614503988,7.619073168,,,,0.009379728,-0.031964688,-0.036533868
7.52394825,7.514740229,7.55601402,7.563078344,,,,0.009208021,-0.03206577,-0.039130094
7.5911136,7.582286099,7.62366913,7.628272824,,,,0.008827501,-0.03255553,-0.037159224
7.5339516,7.525029503,7.56631419,7.572876794,,,,0.008922097,-0.03236259,-0.038925194
7.57825215,7.568424573,7.60972236,7.613902766,,,,0.009827577,-0.03147021,-0.035650616
7.54109685,7.531998441,7.573321637,7.580055675,,,,0.009098409,-0.032224787,-0.038958825
7.5425259,7.533075551,7.57434127,7.580096884,,,,0.009450349,-0.03181537,-0.037570984
7.57825215,7.569175498,7.610534895,7.61554405,,,,0.009076652,-0.032282745,-0.0372919
7.5853974,7.575977677,7.617329081,7.621839536,,,,0.009419723,-0.031931681,-0.036442136
7.58396835,7.574234946,7.615600469,7.620408708,,,,0.009733404,-0.031632119,-0.036440358
7.5225192,7.512889526,7.554194548,7.561921528,,,,0.009629674,-0.031675348,-0.039402328
7.5568164,7.548173301,7.589454537,7.594540627,,,,0.008643099,-0.032638137,-0.037724227
7.52394825,7.514754279,7.556052313,7.563527501,,,,0.009193971,-0.032104063,-0.039579251
7.53538065,7.526747155,7.568088917,7.575484537,,,,0.008633495,-0.032708267,-0.040103887
