DO_org,DO_w,DO_b,DO_g,,,,DOE_w,DOE_b,DOE_g
7.5968298,7.588206935,7.629550418,7.633291382,,,,0.008622865,-0.032720618,-0.036461582
7.6139784,7.604561069,7.645941142,7.649315577,,,,0.009417331,-0.031962742,-0.035337177
7.60683315,7.598118593,7.639518628,7.643493426,,,,0.008714557,-0.032685478,-0.036660276
7.60397505,7.595309738,7.636674602,7.640327496,,,,0.008665312,-0.032699552,-0.036352446
7.55824545,7.548725134,7.590090457,7.596423753,,,,0.009520316,-0.031845007,-0.038178303
7.61540745,7.606612101,7.647982487,7.651128026,,,,0.008795349,-0.032575037,-0.035720576
7.5596745,7.550698637,7.592033562,7.597772285,,,,0.008975863,-0.032359062,-0.038097785
7.5511002,7.541440951,7.58275014,7.588661108,,,,0.009659249,-0.03164994,-0.037560908
7.56967785,7.560038136,7.60137758,7.606626086,,,,0.009639714,-0.03169973,-0.036948236
7.56681975,7.558071742,7.599415342,7.604841618,,,,0.008748008,-0.032595592,-0.038021868
7.57539405,7.566476289,7.607865934,7.613480351,,,,0.008917761,-0.032471884,-0.038086301
7.57539405,7.566620153,7.607976792,7.613093551,,,,0.008773897,-0.032582742,-0.037699501
7.6254108,7.616723983,7.658128429,7.661201281,,,,0.008686817,-0.032717629,-0.035790481
7.56110355,7.55158225,7.592954272,7.599212812,,,,0.0095213,-0.031850722,-0.038109262
7.573965,7.564034666,7.605416735,7.611063696,,,,0.009930334,-0.031451735,-0.037098696
7.60683315,7.598122341,7.639481812,7.642918087,,,,0.008710809,-0.032648662,-0.036084937
7.5796812,7.570379363,7.611766662,7.617114184,,,,0.009301837,-0.032085462,-0.037432984
7.5425259,7.533843899,7.575145528,7.581413714,,,,0.008682001,-0.032619628,-0.038887814
7.56967785,7.559769576,7.601157251,7.607149518,,,,0.009908274,-0.031479401,-0.037471668
7.57253595,7.563543238,7.60490198,7.610229578,,,,0.008992712,-0.03236603,-0.037693628
7.6082622,7.598407541,7.63978979,7.643511239,,,,0.009854659,-0.03152759,-0.035249039
7.59540075,7.585530027,7.626915928,7.631379725,,,,0.009870723,-0.031515178,-0.035978975
7.56396165,7.554029599,7.595360088,7.60083102,,,,0.009932051,-0.031398438,-0.03686937
7.60969125,7.600750948,7.642105153,7.64533893,,,,0.008940302,-0.032413903,-0.03564768
7.57825215,7.568912181,7.610257701,7.615081923,,,,0.009339969,-0.032005551,-0.036829773
7.5653907,7.556405324,7.597728224,7.602945819,,,,0.008985376,-0.032337524,-0.037555119
7.57825215,7.568289405,7.609640494,7.614580378,,,,0.009962745,-0.031388344,-0.036328228
7.5653907,7.555862493,7.597224296,7.60305878,,,,0.009528207,-0.031833596,-0.03766808
7.5882555,7.578615528,7.619983805,7.624584576,,,,0.009639972,-0.031728305,-0.036329076
7.57539405,7.566273776,7.607655191,7.613158301,,,,0.009120274,-0.032261141,-0.037764251
7.46392815,7.454656708,7.495862012,7.506241444,,,,0.009271442,-0.031933862,-0.042313294
7.5711069,7.561581426,7.602891231,7.607620472,,,,0.009525474,-0.031784331,-0.036513572
7.50965775,7.500756238,7.542056561,7.550582609,,,,0.008901512,-0.032398811,-0.040924859
7.46678625,7.457732087,7.498918388,7.508639004,,,,0.009054163,-0.032132138,-0.041852754
7.5110868,7.501465751,7.54266633,7.549399902,,,,0.009621049,-0.03157953,-0.038313102
7.4796477,7.470040124,7.511220332,7.519835862,,,,0.009607576,-0.031572632,-0.040188162
7.44963765,7.439958875,7.481138645,7.492289754,,,,0.009678775,-0.031500995,-0.042652104
7.41819855,7.409306614,7.450372882,7.461842018,,,,0.008891936,-0.032174332,-0.043643468
7.5539583,7.544785543,7.586121398,7.592239195,,,,0.009172757,-0.032163098,-0.038280895
7.48107675,7.471624323,7.512809922,7.521405586,,,,0.009452427,-0.031733172,-0.040328836
7.47250245,7.462656588,7.503870915,7.513751341,,,,0.009845862,-0.031368465,-0.041248891
7.4825058,7.472654755,7.513812365,7.521813343,,,,0.009851045,-0.031306565,-0.039307543
7.5025125,7.493338035,7.534627083,7.543506944,,,,0.009174465,-0.032114583,-0.040994444
7.52394825,7.514573417,7.555751365,7.561292306,,,,0.009374833,-0.031803115,-0.037344056
7.45249575,7.443193251,7.484349674,7.494694277,,,,0.009302499,-0.031853924,-0.042198527
7.5339516,7.524243956,7.565520173,7.571996803,,,,0.009707644,-0.031568573,-0.038045203
7.54395495,7.534127436,7.5754602,7.582210869,,,,0.009827514,-0.03150525,-0.038255919
7.459641,7.449971959,7.491203384,7.502583323,,,,0.009669041,-0.031562384,-0.042942323
7.53823875,7.529640283,7.570866055,7.576222716,,,,0.008598467,-0.032627305,-0.037983966
7.4767896,7.467496229,7.508678369,7.517527765,,,,0.009293371,-0.031888769,-0.040738165
7.48679295,7.47685253,7.518002198,7.52555785,,,,0.00994042,-0.031209248,-0.0387649
7.4339181,7.424997763,7.466101893,7.476946125,,,,0.008920337,-0.032183793,-0.043028025
7.52394825,7.514678879,7.555988342,7.56366663,,,,0.009269371,-0.032040092,-0.03971838
7.53823875,7.529220054,7.570460136,7.576058648,,,,0.009018696,-0.032221386,-0.037819898
7.5596745,7.550144359,7.591466955,7.597052061,,,,0.009530141,-0.031792455,-0.037377561
7.44963765,7.439772976,7.480885632,7.490606817,,,,0.009864674,-0.031247982,-0.040969167
7.5110868,7.501553561,7.542808617,7.550462895,,,,0.009533239,-0.031721817,-0.039376095
7.51823205,7.509151907,7.550330783,7.556220356,,,,0.009080143,-0.032098733,-0.037988306
7.5596745,7.551084105,7.592378031,7.597480613,,,,0.008590395,-0.032703531,-0.037806113
7.55252925,7.543774378,7.585065659,7.590561237,,,,0.008754872,-0.032536409,-0.038031987
7.4967963,7.487166623,7.528369047,7.536120475,,,,0.009629677,-0.031572747,-0.039324175
7.38675945,7.378092366,7.41903874,7.430751163,,,,0.008667084,-0.03227929,-0.043991713
7.43106,7.421490895,7.462575719,7.473312927,,,,0.009569105,-0.031515719,-0.042252927
7.3110198,7.301915875,7.342684646,7.358686544,,,,0.009103925,-0.031664846,-0.047666744
7.41534045,7.406248522,7.447341126,7.459761311,,,,0.009091928,-0.032000676,-0.044420861
7.3396008,7.330337108,7.371176857,7.385478894,,,,0.009263692,-0.031576057,-0.045878094
7.3281684,7.31891356,7.359796589,7.377325452,,,,0.00925484,-0.031628189,-0.049157052
7.42963095,7.420822385,7.461927376,7.473183821,,,,0.008808565,-0.032296426,-0.043552871
7.43534715,7.425647467,7.466773223,7.478046497,,,,0.009699683,-0.031426073,-0.042699347
7.37532705,7.366601569,7.407631772,7.423039284,,,,0.008725481,-0.032304722,-0.047712234
7.34102985,7.332304751,7.373197,7.388923887,,,,0.008725099,-0.03216715,-0.047894037
7.40390805,7.395180337,7.436219017,7.448449331,,,,0.008727713,-0.032310967,-0.044541281
7.5082287,7.498603181,7.539824798,7.547106229,,,,0.009625519,-0.031596098,-0.038877529
7.41819855,7.409116509,7.450180639,7.461618063,,,,0.009082041,-0.031982089,-0.043419513
7.37818515,7.368723807,7.409735787,7.424295878,,,,0.009461343,-0.031550637,-0.046110728
7.3596075,7.350790881,7.39165454,7.404171318,,,,0.008816619,-0.03204704,-0.044563818
7.4939382,7.484167361,7.525304402,7.532136906,,,,0.009770839,-0.031366202,-0.038198706
7.40676615,7.397151674,7.438206679,7.450640211,,,,0.009614476,-0.031440529,-0.043874061
7.51537395,7.506200029,7.547439258,7.554500271,,,,0.009173921,-0.032065308,-0.039126321
7.4453505,7.436218334,7.47730801,7.48685681,,,,0.009132166,-0.03195751,-0.04150631
7.42105665,7.412141625,7.453152948,7.463129182,,,,0.008915025,-0.032096298,-0.042072532
7.4081952,7.398737377,7.439829184,7.453046047,,,,0.009457823,-0.031633984,-0.044850847
7.3510332,7.341825253,7.382741437,7.397903298,,,,0.009207947,-0.031708237,-0.046870098
7.46964435,7.460596043,7.501761827,7.510839409,,,,0.009048307,-0.032117477,-0.041195059
7.48107675,7.471356331,7.512458942,7.519581608,,,,0.009720419,-0.031382192,-0.038504858
7.4996544,7.489686364,7.530907773,7.538815744,,,,0.009968036,-0.031253373,-0.039161344
7.5082287,7.498802801,7.540067122,7.548082479,,,,0.009425899,-0.031838422,-0.039853779
7.3996209,7.390550874,7.431549294,7.443263846,,,,0.009070026,-0.031928394,-0.043642946
7.46107005,7.452298283,7.49346075,7.503149784,,,,0.008771767,-0.0323907,-0.042079734
7.3710399,7.361309276,7.402231857,7.415141035,,,,0.009730624,-0.031191957,-0.044101135
7.45249575,7.443394814,7.484492381,7.493609759,,,,0.009100936,-0.031996631,-0.041114009
7.52394825,7.514533281,7.55577687,7.562355696,,,,0.009414969,-0.03182862,-0.038407446
7.54967115,7.539701148,7.581021261,7.58721115,,,,0.009970002,-0.031350111,-0.03754
7.5425259,7.532782131,7.574098009,7.580662208,,,,0.009743769,-0.031572109,-0.038136308
7.57539405,7.565994562,7.607317357,7.611982394,,,,0.009399488,-0.031923307,-0.036588344
7.47536055,7.466379672,7.507597628,7.517241159,,,,0.008980878,-0.032237078,-0.041880609
7.4739315,7.464479505,7.505709965,7.515768595,,,,0.009451995,-0.031778465,-0.041837095
7.49536725,7.486658625,7.527908526,7.536563162,,,,0.008708625,-0.032541276,-0.041195912
7.5682488,7.559741958,7.601043403,7.605757407,,,,0.008506842,-0.032794603,-0.037508607
7.43820525,7.429054021,7.470150301,7.480454823,,,,0.009151229,-0.031945051,-0.042249573
7.50965775,7.499875514,7.541102775,7.548393051,,,,0.009782236,-0.031445025,-0.038735301
7.4653572,7.456349082,7.4975407,7.507486987,,,,0.009008118,-0.0321835,-0.042129787
7.5225192,7.512752847,7.553968569,7.560213018,,,,0.009766353,-0.031449369,-0.037693818
7.58968455,7.580145742,7.621475316,7.625457146,,,,0.009538808,-0.031790766,-0.035772596
7.58111025,7.571685304,7.612956753,7.616605675,,,,0.009424946,-0.031846503,-0.035495425
7.4339181,7.424086067,7.465182532,7.475939965,,,,0.009832033,-0.031264432,-0.042021865
7.54109685,7.531317221,7.572621401,7.57909179,,,,0.009779629,-0.031524551,-0.03799494
7.4796477,7.469790497,7.511058984,7.521455624,,,,0.009857203,-0.031411284,-0.041807924
7.5082287,7.498422768,7.539719027,7.548345642,,,,0.009805932,-0.031490327,-0.040116942
7.4653572,7.456511281,7.497683146,7.507212665,,,,0.008845919,-0.032325946,-0.041855465
7.545384,7.536791107,7.578036586,7.583262724,,,,0.008592893,-0.032652586,-0.037878724
7.50108345,7.492104684,7.533336475,7.541255044,,,,0.008978766,-0.032253025,-0.040171594
7.4825058,7.472577533,7.513858084,7.524266896,,,,0.009928267,-0.031352284,-0.041761096
7.5082287,7.498147696,7.539394942,7.547153857,,,,0.010081004,-0.031166242,-0.038925157
7.5025125,7.492614415,7.533813539,7.5411232,,,,0.009898085,-0.031301039,-0.0386107
7.5882555,7.578292431,7.619620978,7.623688441,,,,0.009963069,-0.031365478,-0.035432941
7.5082287,7.498916793,7.540148088,7.54757427,,,,0.009311907,-0.031919388,-0.03934557
7.4996544,7.490562598,7.531750781,7.539014507,,,,0.009091802,-0.032096381,-0.039360107
7.5225192,7.512854289,7.554139886,7.56153315,,,,0.009664911,-0.031620686,-0.03901395
7.45535385,7.445365848,7.486553093,7.497371786,,,,0.009988002,-0.031199243,-0.042017936
7.5225192,7.513315049,7.554548865,7.561048257,,,,0.009204151,-0.032029665,-0.038529057
7.4482086,7.438672972,7.47980825,7.490099024,,,,0.009535628,-0.03159965,-0.041890424
7.52109015,7.512229427,7.553536306,7.561342604,,,,0.008860723,-0.032446156,-0.040252454
7.50965775,7.500197833,7.541437319,7.548915795,,,,0.009459917,-0.031779569,-0.039258045
7.5025125,7.493831935,7.535072075,7.543014907,,,,0.008680565,-0.032559575,-0.040502407
7.4996544,7.490019938,7.531283374,7.539935364,,,,0.009634462,-0.031628974,-0.040280964
7.50394155,7.494509958,7.535765513,7.54393643,,,,0.009431592,-0.031823963,-0.03999488
7.5139449,7.505150657,7.546444024,7.554519089,,,,0.008794243,-0.032499124,-0.040574189
7.48965105,7.480518345,7.521744762,7.530427657,,,,0.009132705,-0.032093712,-0.040776607
7.54681305,7.538007495,7.579312651,7.585374213,,,,0.008805555,-0.032499601,-0.038561163
7.5196611,7.510853311,7.552155354,7.559974491,,,,0.008807789,-0.032494254,-0.040313391
7.4996544,7.490271312,7.531542119,7.540313351,,,,0.009383088,-0.031887719,-0.040658951
7.48965105,7.480058955,7.521292101,7.530137919,,,,0.009592095,-0.031641051,-0.040486869
7.47536055,7.465381141,7.506584754,7.516022754,,,,0.009979409,-0.031224204,-0.040662204
7.5310935,7.521152062,7.562432692,7.56918285,,,,0.009941438,-0.031339192,-0.03808935
7.54967115,7.540330146,7.581647439,7.587753581,,,,0.009341004,-0.031976289,-0.038082431
7.54681305,7.53689547,7.57820238,7.584361146,,,,0.00991758,-0.03138933,-0.037548096
7.5110868,7.501821945,7.54311742,7.551474926,,,,0.009264855,-0.03203062,-0.040388126
7.545384,7.535769725,7.57705994,7.583027988,,,,0.009614275,-0.03167594,-0.037643988
7.5482421,7.538320751,7.579629426,7.58572643,,,,0.009921349,-0.031387326,-0.03748433
7.53538065,7.525925644,7.567230124,7.574057136,,,,0.009455006,-0.031849474,-0.038676486
7.51251585,7.50297529,7.544222422,7.55163938,,,,0.00954056,-0.031706572,-0.03912353
7.49822535,7.489637858,7.530908797,7.539731233,,,,0.008587492,-0.032683447,-0.041505883
7.4853639,7.47568873,7.516928079,7.526238916,,,,0.00967517,-0.031564179,-0.040875016
7.53252255,7.523532436,7.564811014,7.571371911,,,,0.008990114,-0.032288464,-0.038849361
7.52966445,7.520984738,7.562261207,7.568954197,,,,0.008679712,-0.032596757,-0.039289747
7.50679965,7.498233075,7.539464903,7.546948062,,,,0.008566575,-0.032665253,-0.040148412
7.52394825,7.515129556,7.556388602,7.563181566,,,,0.008818694,-0.032440352,-0.039233316
7.52966445,7.520480438,7.561766982,7.568659106,,,,0.009184012,-0.032102532,-0.038994656
7.5196611,7.510942416,7.552181316,7.558919375,,,,0.008718684,-0.032520216,-0.039258275
7.52680635,7.51710138,7.55836155,7.565042883,,,,0.00970497,-0.0315552,-0.038236533
7.4853639,7.476423281,7.517637421,7.526403465,,,,0.008940619,-0.032273521,-0.041039565
7.5539583,7.545260929,7.586588796,7.592552683,,,,0.008697371,-0.032630496,-0.038594383
7.4653572,7.456221409,7.49740065,7.50710366,,,,0.009135791,-0.03204345,-0.04174646
7.5968298,7.587305884,7.628611083,7.631895062,,,,0.009523916,-0.031781283,-0.035065262
7.60969125,7.600229191,7.641658421,7.645916797,,,,0.009462059,-0.031967171,-0.036225547
7.4967963,7.486744417,7.528024792,7.537254405,,,,0.010051883,-0.031228492,-0.040458105
7.57825215,7.568750226,7.61017206,7.616137722,,,,0.009501924,-0.03191991,-0.037885572
7.44392145,7.434127558,7.475323466,7.487415936,,,,0.009793892,-0.031402016,-0.043494486
7.43534715,7.426535847,7.467701415,7.479827121,,,,0.008811303,-0.032354265,-0.044479971
7.5368097,7.527873762,7.569152413,7.575435213,,,,0.008935938,-0.032342713,-0.038625513
7.4510667,7.441024619,7.482263362,7.494695421,,,,0.010042081,-0.031196662,-0.043628721
7.4567829,7.447709226,7.488957896,7.500956463,,,,0.009073674,-0.032174996,-0.044173563
7.6254108,7.616202124,7.657628072,7.661002981,,,,0.009208676,-0.032217272,-0.035592181
7.4996544,7.489936973,7.531205999,7.539969316,,,,0.009717427,-0.031551599,-0.040314916
7.5939717,7.585252602,7.62656827,7.630094839,,,,0.008719098,-0.03259657,-0.036123139
7.4653572,7.455505101,7.496794937,7.508998298,,,,0.009852099,-0.031437737,-0.043641098
7.55538735,7.546373288,7.587781751,7.594968704,,,,0.009014062,-0.032394401,-0.039581354
7.5768231,7.567449851,7.608755872,7.613103808,,,,0.009373249,-0.031932772,-0.036280708
7.545384,7.535725584,7.577054348,7.583635988,,,,0.009658416,-0.031670348,-0.038251988
7.44392145,7.435090287,7.476301447,7.488666401,,,,0.008831163,-0.032379997,-0.044744951
7.52109015,7.512263865,7.553646832,7.562844845,,,,0.008826285,-0.032556682,-0.041754695
7.62683985,7.617873128,7.659304201,7.66266029,,,,0.008966722,-0.032464351,-0.03582044
7.4339181,7.424486688,7.465678148,7.478664716,,,,0.009431412,-0.031760048,-0.044746616
7.59825885,7.58945787,7.630830163,7.634892609,,,,0.00880098,-0.032571313,-0.036633759
7.4825058,7.472640195,7.513902241,7.523920458,,,,0.009865605,-0.031396441,-0.041414658
7.602546,7.593454125,7.634900351,7.639771715,,,,0.009091875,-0.032354351,-0.037225715
7.54681305,7.537501257,7.578839023,7.585451025,,,,0.009311793,-0.032025973,-0.038637975
7.45821195,7.448457018,7.489728427,7.502198313,,,,0.009754932,-0.031516477,-0.043986363
7.459641,7.450283747,7.491418721,7.500719767,,,,0.009357253,-0.031777721,-0.041078767
7.55824545,7.548842229,7.590183278,7.596129771,,,,0.009403221,-0.031937828,-0.037884321
7.516803,7.507414655,7.548735268,7.557137151,,,,0.009388345,-0.031932268,-0.040334151
7.5768231,7.567768628,7.609091368,7.613656052,,,,0.009054472,-0.032268268,-0.036832952
7.47536055,7.466028662,7.507215903,7.516279476,,,,0.009331888,-0.031855353,-0.040918926
7.573965,7.565074639,7.606337446,7.610220542,,,,0.008890361,-0.032372446,-0.036255542
7.50965775,7.500679074,7.541791135,7.547171019,,,,0.008978676,-0.032133385,-0.037513269
7.50965775,7.501074708,7.542224729,7.548167674,,,,0.008583042,-0.032566979,-0.038509924
7.4682153,7.458851142,7.500001217,7.5089118,,,,0.009364158,-0.031785917,-0.0406965
7.5396678,7.529939805,7.571115965,7.575727145,,,,0.009727995,-0.031448165,-0.036059345
7.4653572,7.455387473,7.496507277,7.505107886,,,,0.009969727,-0.031150077,-0.039750686
7.5225192,7.512642597,7.553796317,7.559086392,,,,0.009876603,-0.031277117,-0.036567192
7.5368097,7.527523009,7.568683749,7.573211216,,,,0.009286691,-0.031874049,-0.036401516
7.488222,7.478446363,7.519613667,7.527367569,,,,0.009775637,-0.031391667,-0.039145569
7.55538735,7.546899239,7.588160775,7.593033433,,,,0.008488111,-0.032773425,-0.037646083
7.57539405,7.566258715,7.607514413,7.611238706,,,,0.009135335,-0.032120363,-0.035844656
7.5282354,7.519080066,7.560271746,7.565748426,,,,0.009155334,-0.032036346,-0.037513026
7.5310935,7.52156649,7.562774621,7.568351017,,,,0.00952701,-0.031681121,-0.037257517
7.51251585,7.503618465,7.544786817,7.55085884,,,,0.008897385,-0.032270967,-0.03834299
7.49250915,7.482846994,7.523945546,7.530230682,,,,0.009662156,-0.031436396,-0.037721532
7.5339516,7.524212158,7.565353393,7.569789651,,,,0.009739442,-0.031401793,-0.035838051
7.5625326,7.553338635,7.594593257,7.59900326,,,,0.009193965,-0.032060657,-0.03647066
7.5511002,7.542090732,7.58323585,7.586754242,,,,0.009009468,-0.03213565,-0.035654042
7.5139449,7.504603223,7.545785288,7.55201305,,,,0.009341677,-0.031840388,-0.03806815
7.50108345,7.491258193,7.532451328,7.539751992,,,,0.009825257,-0.031367878,-0.038668542
7.5310935,7.522115787,7.563244777,7.567624935,,,,0.008977713,-0.032151277,-0.036531435
7.5082287,7.499348788,7.540542856,7.547309389,,,,0.008879912,-0.032314156,-0.039080689
7.48393485,7.474236177,7.515415165,7.523689847,,,,0.009698673,-0.031480315,-0.039754997
7.46392815,7.454884709,7.49599579,7.50446992,,,,0.009043441,-0.03206764,-0.04054177
7.4967963,7.487516716,7.528700739,7.536104639,,,,0.009279584,-0.031904439,-0.039308339
7.5625326,7.552814811,7.594002339,7.59752342,,,,0.009717789,-0.031469739,-0.03499082
7.5425259,7.533017899,7.574277934,7.579949944,,,,0.009508001,-0.031752034,-0.037424044
7.54681305,7.537508294,7.578723941,7.583471677,,,,0.009304756,-0.031910891,-0.036658627
7.44106335,7.432243522,7.473289708,7.482291471,,,,0.008819828,-0.032226358,-0.041228121
7.5082287,7.499064128,7.540182737,7.545761288,,,,0.009164572,-0.031954037,-0.037532588
7.602546,7.593217816,7.634485847,7.637005292,,,,0.009328184,-0.031939847,-0.034459292
7.61540745,7.606876272,7.648195871,7.650691288,,,,0.008531178,-0.032788421,-0.035283838
7.59825885,7.589521073,7.630803434,7.633683305,,,,0.008737777,-0.032544584,-0.035424455
7.5968298,7.588108566,7.629404766,7.632531793,,,,0.008721234,-0.032574966,-0.035701993
7.60969125,7.599992509,7.641262191,7.643477388,,,,0.009698741,-0.031570941,-0.033786138
7.6054041,7.5962202,7.637492298,7.639916984,,,,0.0091839,-0.032088198,-0.034512884
7.5968298,7.587631087,7.628897687,7.631672308,,,,0.009198713,-0.032067887,-0.034842508
7.63255605,7.623348713,7.664664669,7.66634545,,,,0.009207337,-0.032108619,-0.0337894
7.6225527,7.613869545,7.65519629,7.657444869,,,,0.008683155,-0.03264359,-0.034892169
7.59825885,7.588793922,7.630110623,7.633468036,,,,0.009464928,-0.031851773,-0.035209186
7.6168365,7.60808397,7.649384633,7.651591643,,,,0.00875253,-0.032548133,-0.034755143
7.62683985,7.618264812,7.659538413,7.660958844,,,,0.008575038,-0.032698563,-0.034118994
7.58111025,7.57131661,7.61257811,7.616114153,,,,0.00979364,-0.03146786,-0.035003903
7.5882555,7.578577903,7.619878405,7.623552499,,,,0.009677597,-0.031622905,-0.035296999
7.63541415,7.62659439,7.667907363,7.669406933,,,,0.00881976,-0.032493213,-0.033992783
7.58682645,7.578174541,7.619481386,7.623261531,,,,0.008651909,-0.032654936,-0.036435081
7.58396835,7.575188897,7.616449806,7.619777687,,,,0.008779453,-0.032481456,-0.035809337
7.60969125,7.600539525,7.641819816,7.644137866,,,,0.009151725,-0.032128566,-0.034446616
7.5968298,7.587703963,7.629020357,7.63242975,,,,0.009125837,-0.032190557,-0.03559995
7.57825215,7.569087083,7.610362508,7.614202177,,,,0.009165067,-0.032110358,-0.035950027
7.5996879,7.589900315,7.631222946,7.634600894,,,,0.009787585,-0.031535046,-0.034912994
7.5968298,7.587812536,7.629120769,7.632418253,,,,0.009017264,-0.032290969,-0.035588453
7.58968455,7.580181142,7.62147405,7.624963882,,,,0.009503408,-0.0317895,-0.035279332
7.57539405,7.565666328,7.606929042,7.610779285,,,,0.009727722,-0.031534992,-0.035385235
7.60683315,7.597145976,7.638451946,7.641252205,,,,0.009687174,-0.031618796,-0.034419055
7.6254108,7.615606932,7.656888014,7.658514607,,,,0.009803868,-0.031477214,-0.033103807
7.62112365,7.612626974,7.65391572,7.65576841,,,,0.008496676,-0.03279207,-0.03464476
7.5996879,7.591127337,7.63239488,7.635009848,,,,0.008560563,-0.03270698,-0.035321948
7.6254108,7.616315455,7.657584104,7.659034962,,,,0.009095345,-0.032173304,-0.033624162
7.59254265,7.58365332,7.624959087,7.628438228,,,,0.00888933,-0.032416437,-0.035895578
7.60683315,7.597689302,7.638932363,7.640935632,,,,0.009143848,-0.032099213,-0.034102482
7.58682645,7.577474206,7.618716825,7.621692627,,,,0.009352244,-0.031890375,-0.034866177
7.63255605,7.623445965,7.664750894,7.66629935,,,,0.009110085,-0.032194844,-0.0337433
7.5796812,7.571124294,7.612430959,7.616586691,,,,0.008556906,-0.032749759,-0.036905491
7.6054041,7.595902881,7.637164269,7.639473129,,,,0.009501219,-0.031760169,-0.034069029
7.6339851,7.62431439,7.66561237,7.667041861,,,,0.00967071,-0.03162727,-0.033056761
7.6196946,7.610917177,7.652217891,7.654292272,,,,0.008777423,-0.032523291,-0.034597672
7.60111695,7.591717129,7.632956664,7.635198873,,,,0.009399821,-0.031839714,-0.034081923
7.5711069,7.562099544,7.603343537,7.607130933,,,,0.009007356,-0.032236637,-0.036024033
7.62398175,7.614768077,7.656028992,7.657460284,,,,0.009213673,-0.032047242,-0.033478534
7.63541415,7.625662777,7.666955648,7.668266757,,,,0.009751373,-0.031541498,-0.032852607
7.60683315,7.597521356,7.638833469,7.641692483,,,,0.009311794,-0.032000319,-0.034859333
7.57253595,7.563588678,7.604874347,7.609151634,,,,0.008947272,-0.032338397,-0.036615684
7.6254108,7.615630806,7.656881438,7.658156724,,,,0.009779994,-0.031470638,-0.032745924
7.5711069,7.561360026,7.602639168,7.606948243,,,,0.009746874,-0.031532268,-0.035841343
7.56967785,7.5602889,7.601529091,7.605361585,,,,0.00938895,-0.031851241,-0.035683735
7.59254265,7.583533865,7.624845177,7.628403598,,,,0.009008785,-0.032302527,-0.035860948
7.5653907,7.556584545,7.597837242,7.60204125,,,,0.008806155,-0.032446542,-0.03665055
7.60397505,7.594537895,7.635784914,7.637984063,,,,0.009437155,-0.031809864,-0.034009013
7.6282689,7.619404956,7.66070373,7.662363707,,,,0.008863944,-0.03243483,-0.034094807
7.60111695,7.591252412,7.63253134,7.635282385,,,,0.009864538,-0.03141439,-0.034165435
7.60683315,7.597080602,7.638381134,7.641116434,,,,0.009752548,-0.031547984,-0.034283284
7.5711069,7.562505133,7.603783541,7.608019525,,,,0.008601767,-0.032676641,-0.036912625
7.5796812,7.571091681,7.612370186,7.616144859,,,,0.008589519,-0.032688986,-0.036463659
7.6282689,7.618813469,7.660133097,7.662065109,,,,0.009455431,-0.031864197,-0.033796209
7.6139784,7.60451072,7.645794587,7.647967612,,,,0.00946768,-0.031816187,-0.033989212
7.5882555,7.578747948,7.620059567,7.623873441,,,,0.009507552,-0.031804067,-0.035617941
7.59254265,7.582988613,7.624265434,7.627402013,,,,0.009554037,-0.031722784,-0.034859363
7.5968298,7.587357666,7.628641682,7.631650484,,,,0.009472134,-0.031811882,-0.034820684
7.62969795,7.620188324,7.661476054,7.6629727,,,,0.009509626,-0.031778104,-0.03327475
7.58968455,7.580115626,7.621378963,7.624487318,,,,0.009568924,-0.031694413,-0.034802768
